age_group,sex,age_unit,age_lo,age_hi,grade,item_code,op,value,value2
성인,M,세,40,44,2등급,021,<=,12.1,0.0
성인,M,세,40,44,2등급,040,<=,0.346,0.0
성인,M,세,40,44,2등급,022,>=,195.0,0.0
성인,M,세,40,44,2등급,041,>=,0.521,0.0
성인,M,세,45,49,2등급,020,>=,32.0,0.0
성인,M,세,45,49,2등급,035,>=,38.1,0.0
성인,M,세,45,49,2등급,037,>=,38.1,0.0
성인,M,세,45,49,2등급,028,>=,56.7,0.0
성인,M,세,45,49,2등급,019,>=,36.0,0.0
성인,M,세,45,49,2등급,012,>=,9.1,0.0
성인,M,세,45,49,2등급,021,<=,12.5,0.0
성인,M,세,45,49,2등급,040,<=,0.366,0.0
성인,M,세,45,49,2등급,022,>=,188.0,0.0
성인,M,세,45,49,2등급,041,>=,0.497,0.0
성인,M,세,50,54,2등급,020,>=,28.0,0.0
성인,M,세,50,54,2등급,035,>=,36.9,0.0
성인,M,세,50,54,2등급,037,>=,36.9,0.0
성인,M,세,50,54,2등급,028,>=,55.3,0.0
성인,M,세,50,54,2등급,019,>=,32.0,0.0
성인,M,세,50,54,2등급,012,>=,9.3,0.0
성인,M,세,50,54,2등급,021,<=,13.0,0.0
성인,M,세,50,54,2등급,040,<=,0.371,0.0
성인,M,세,50,54,2등급,022,>=,177.0,0.0
성인,M,세,50,54,2등급,041,>=,0.486,0.0
성인,M,세,55,59,2등급,020,>=,25.0,0.0
성인,M,세,55,59,2등급,035,>=,35.9,0.0
성인,M,세,55,59,2등급,037,>=,35.9,0.0
성인,M,세,55,59,2등급,028,>=,54.2,0.0
성인,M,세,55,59,2등급,019,>=,29.0,0.0
성인,M,세,55,59,2등급,012,>=,8.6,0.0
성인,M,세,55,59,2등급,021,<=,13.7,0.0
성인,M,세,55,59,2등급,040,<=,0.383,0.0
성인,M,세,55,59,2등급,022,>=,168.0,0.0
성인,M,세,55,59,2등급,041,>=,0.475,0.0
성인,M,세,60,64,2등급,020,>=,20.0,0.0
성인,M,세,60,64,2등급,035,>=,34.8,0.0
성인,M,세,60,64,2등급,037,>=,34.8,0.0
성인,M,세,60,64,2등급,028,>=,51.7,0.0
성인,M,세,60,64,2등급,019,>=,25.0,0.0
성인,M,세,60,64,2등급,012,>=,7.1,0.0
성인,M,세,60,64,2등급,021,<=,14.6,0.0
성인,M,세,60,64,2등급,040,<=,0.402,0.0
성인,M,세,60,64,2등급,022,>=,154.0,0.0
성인,M,세,60,64,2등급,041,>=,0.443,0.0
성인,F,세,19,24,2등급,020,>=,25.0,0.0
성인,F,세,19,24,2등급,035,>=,34.8,0.0
성인,F,세,19,24,2등급,037,>=,34.8,0.0
성인,F,세,19,24,2등급,028,>=,42.4,0.0
성인,F,세,19,24,2등급,019,>=,30.0,0.0
성인,F,세,19,24,2등급,012,>=,14.9,0.0
성인,F,세,19,24,2등급,021,<=,13.2,0.0
성인,F,세,19,24,2등급,040,<=,0.374,0.0
성인,F,세,19,24,2등급,022,>=,149.0,0.0
성인,F,세,19,24,2등급,041,>=,0.447,0.0
성인,F,세,25,29,2등급,020,>=,23.0,0.0
성인,F,세,25,29,2등급,035,>=,34.1,0.0
성인,F,세,25,29,2등급,037,>=,34.1,0.0
성인,F,세,25,29,2등급,028,>=,42.6,0.0
성인,F,세,25,29,2등급,019,>=,27.0,0.0
성인,F,세,25,29,2등급,012,>=,13.8,0.0
성인,F,세,25,29,2등급,021,<=,13.6,0.0
성인,F,세,25,29,2등급,040,<=,0.383,0.0
성인,F,세,25,29,2등급,022,>=,144.0,0.0
성인,F,세,25,29,2등급,041,>=,0.442,0.0
성인,F,세,30,34,2등급,020,>=,21.0,0.0
성인,F,세,30,34,2등급,035,>=,32.9,0.0
성인,F,세,30,34,2등급,037,>=,32.9,0.0
성인,F,세,30,34,2등급,028,>=,45.2,0.0
성인,F,세,30,34,2등급,019,>=,25.0,0.0
성인,F,세,30,34,2등급,012,>=,13.8,0.0
성인,F,세,30,34,2등급,021,<=,13.9,0.0
성인,F,세,30,34,2등급,040,<=,0.381,0.0
성인,F,세,30,34,2등급,022,>=,142.0,0.0
성인,F,세,30,34,2등급,041,>=,0.437,0.0
성인,F,세,35,39,2등급,020,>=,20.0,0.0
성인,F,세,35,39,2등급,035,>=,32.3,0.0
성인,F,세,35,39,2등급,037,>=,32.3,0.0
성인,F,세,35,39,2등급,028,>=,43.1,0.0
성인,F,세,35,39,2등급,019,>=,25.0,0.0
성인,F,세,35,39,2등급,012,>=,14.5,0.0
성인,F,세,35,39,2등급,021,<=,13.9,0.0
성인,F,세,35,39,2등급,040,<=,0.388,0.0
성인,F,세,35,39,2등급,022,>=,144.0,0.0
성인,F,세,35,39,2등급,041,>=,0.425,0.0
성인,F,세,40,44,2등급,020,>=,20.0,0.0
성인,F,세,40,44,2등급,035,>=,32.0,0.0
성인,F,세,40,44,2등급,037,>=,32.0,0.0
성인,F,세,40,44,2등급,028,>=,42.8,0.0
성인,F,세,40,44,2등급,019,>=,25.0,0.0
성인,F,세,40,44,2등급,012,>=,14.6,0.0
성인,F,세,40,44,2등급,021,<=,14.0,0.0
성인,F,세,40,44,2등급,040,<=,0.382,0.0
성인,F,세,40,44,2등급,022,>=,142.0,0.0
성인,F,세,40,44,2등급,041,>=,0.417,0.0
성인,F,세,45,49,2등급,020,>=,18.0,0.0
성인,F,세,45,49,2등급,035,>=,31.4,0.0
성인,F,세,45,49,2등급,037,>=,31.4,0.0
성인,F,세,45,49,2등급,028,>=,41.9,0.0
성인,F,세,45,49,2등급,019,>=,22.0,0.0
성인,F,세,45,49,2등급,012,>=,14.8,0.0
성인,F,세,45,49,2등급,021,<=,14.4,0.0
성인,F,세,45,49,2등급,040,<=,0.392,0.0
성인,F,세,45,49,2등급,022,>=,136.0,0.0
성인,F,세,45,49,2등급,041,>=,0.404,0.0
성인,F,세,50,54,2등급,020,>=,16.0,0.0
성인,F,세,50,54,2등급,035,>=,30.7,0.0
성인,F,세,50,54,2등급,037,>=,30.7,0.0
성인,F,세,50,54,2등급,028,>=,40.6,0.0
성인,F,세,50,54,2등급,019,>=,19.0,0.0
성인,F,세,50,54,2등급,012,>=,15.6,0.0
성인,F,세,50,54,2등급,021,<=,14.9,0.0
성인,F,세,50,54,2등급,040,<=,0.395,0.0
성인,F,세,50,54,2등급,022,>=,126.0,0.0
성인,F,세,50,54,2등급,041,>=,0.381,0.0
성인,F,세,55,59,2등급,020,>=,14.0,0.0
성인,F,세,55,59,2등급,035,>=,29.8,0.0
성인,F,세,55,59,2등급,037,>=,29.8,0.0
성인,F,세,55,59,2등급,028,>=,39.2,0.0
성인,F,세,55,59,2등급,019,>=,15.0,0.0
성인,F,세,55,59,2등급,012,>=,15.7,0.0
성인,F,세,55,59,2등급,021,<=,15.8,0.0
성인,F,세,55,59,2등급,040,<=,0.416,0.0
성인,F,세,55,59,2등급,022,>=,117.0,0.0
성인,F,세,55,59,2등급,041,>=,0.374,0.0
성인,F,세,60,64,2등급,020,>=,12.0,0.0
성인,F,세,60,64,2등급,035,>=,29.0,0.0
성인,F,세,60,64,2등급,037,>=,29.0,0.0
성인,F,세,60,64,2등급,028,>=,38.0,0.0
성인,F,세,60,64,2등급,019,>=,12.0,0.0
성인,F,세,60,64,2등급,012,>=,15.7,0.0
성인,F,세,60,64,2등급,021,<=,16.8,0.0
성인,F,세,60,64,2등급,040,<=,0.434,0.0
성인,F,세,60,64,2등급,022,>=,107.0,0.0
성인,F,세,60,64,2등급,041,>=,0.366,0.0
성인,M,세,19,24,3등급,020,>=,41.0,0.0
성인,M,세,19,24,3등급,035,>=,42.0,0.0
성인,M,세,19,24,3등급,037,>=,42.0,0.0
성인,M,세,19,24,3등급,028,>=,51.8,0.0
성인,M,세,19,24,3등급,019,>=,42.0,0.0
성인,M,세,19,24,3등급,012,>=,6.1,0.0
성인,M,세,19,24,3등급,018,between,18.5,25.0
성인,M,세,19,24,3등급,003,between,7.0,27.0
성인,M,세,25,29,3등급,020,>=,34.0,0.0
성인,M,세,25,29,3등급,035,>=,39.6,0.0
성인,M,세,25,29,3등급,037,>=,39.6,0.0
성인,M,세,25,29,3등급,028,>=,51.6,0.0
성인,M,세,25,29,3등급,019,>=,38.0,0.0
성인,M,세,25,29,3등급,012,>=,5.3,0.0
성인,M,세,25,29,3등급,018,between,18.5,25.0
성인,M,세,25,29,3등급,003,between,7.0,27.0
성인,M,세,30,34,3등급,020,>=,31.0,0.0
성인,M,세,30,34,3등급,035,>=,38.2,0.0
성인,M,세,30,34,3등급,037,>=,38.2,0.0
성인,M,세,30,34,3등급,028,>=,51.8,0.0
성인,M,세,30,34,3등급,019,>=,35.0,0.0
성인,M,세,30,34,3등급,012,>=,4.6,0.0
성인,M,세,30,34,3등급,018,between,18.5,25.0
성인,M,세,30,34,3등급,003,between,7.0,27.0
성인,M,세,35,39,3등급,020,>=,28.0,0.0
성인,M,세,35,39,3등급,035,>=,37.2,0.0
성인,M,세,35,39,3등급,037,>=,37.2,0.0
성인,M,세,35,39,3등급,028,>=,51.1,0.0
성인,M,세,35,39,3등급,019,>=,33.0,0.0
성인,M,세,35,39,3등급,012,>=,4.6,0.0
성인,M,세,35,39,3등급,018,between,18.5,25.0
성인,M,세,35,39,3등급,003,between,7.0,27.0
성인,M,세,40,44,3등급,020,>=,27.0,0.0
성인,M,세,40,44,3등급,035,>=,36.6,0.0
성인,M,세,40,44,3등급,037,>=,36.6,0.0
성인,M,세,40,44,3등급,028,>=,51.6,0.0
성인,M,세,40,44,3등급,019,>=,32.0,0.0
성인,M,세,40,44,3등급,012,>=,4.8,0.0
성인,M,세,40,44,3등급,018,between,18.5,25.0
성인,M,세,40,44,3등급,003,between,7.0,27.0
성인,M,세,45,49,3등급,020,>=,24.0,0.0
성인,M,세,45,49,3등급,035,>=,36.0,0.0
성인,M,세,45,49,3등급,037,>=,36.0,0.0
성인,M,세,45,49,3등급,028,>=,51.4,0.0
성인,M,세,45,49,3등급,019,>=,30.0,0.0
성인,M,세,45,49,3등급,012,>=,4.6,0.0
성인,M,세,45,49,3등급,018,between,18.5,25.0
성인,M,세,45,49,3등급,003,between,7.0,27.0
성인,M,세,50,54,3등급,020,>=,21.0,0.0
성인,M,세,50,54,3등급,035,>=,35.0,0.0
성인,M,세,50,54,3등급,037,>=,35.0,0.0
성인,M,세,50,54,3등급,028,>=,50.1,0.0
성인,M,세,50,54,3등급,019,>=,26.0,0.0
성인,M,세,50,54,3등급,012,>=,4.7,0.0
성인,M,세,50,54,3등급,018,between,18.5,25.0
성인,M,세,50,54,3등급,003,between,7.0,27.0
성인,M,세,55,59,3등급,020,>=,18.0,0.0
성인,M,세,55,59,3등급,035,>=,34.1,0.0
성인,M,세,55,59,3등급,037,>=,34.1,0.0
성인,M,세,55,59,3등급,028,>=,49.0,0.0
성인,M,세,55,59,3등급,019,>=,23.0,0.0
성인,M,세,55,59,3등급,012,>=,3.9,0.0
성인,M,세,55,59,3등급,018,between,18.5,25.0
성인,M,세,55,59,3등급,003,between,7.0,27.0
성인,M,세,60,64,3등급,020,>=,15.0,0.0
성인,M,세,60,64,3등급,035,>=,33.2,0.0
성인,M,세,60,64,3등급,037,>=,33.2,0.0
성인,M,세,60,64,3등급,028,>=,46.6,0.0
성인,M,세,60,64,3등급,019,>=,19.0,0.0
성인,M,세,60,64,3등급,012,>=,2.3,0.0
성인,M,세,60,64,3등급,018,between,18.5,25.0
성인,M,세,60,64,3등급,003,between,7.0,27.0
성인,F,세,19,24,3등급,020,>=,19.0,0.0
성인,F,세,19,24,3등급,035,>=,32.8,0.0
성인,F,세,19,24,3등급,037,>=,32.8,0.0
성인,F,세,19,24,3등급,028,>=,38.0,0.0
성인,F,세,19,24,3등급,019,>=,23.0,0.0
성인,F,세,19,24,3등급,012,>=,10.1,0.0
성인,F,세,19,24,3등급,018,between,18.5,25.0
성인,F,세,19,24,3등급,003,between,16.0,37.0
성인,F,세,25,29,3등급,020,>=,17.0,0.0
성인,F,세,25,29,3등급,035,>=,32.2,0.0
성인,F,세,25,29,3등급,037,>=,32.2,0.0
성인,F,세,25,29,3등급,028,>=,38.2,0.0
성인,F,세,25,29,3등급,019,>=,21.0,0.0
성인,F,세,25,29,3등급,012,>=,9.1,0.0
성인,F,세,25,29,3등급,018,between,18.5,25.0
성인,F,세,25,29,3등급,003,between,16.0,37.0
성인,F,세,30,34,3등급,020,>=,16.0,0.0
성인,F,세,30,34,3등급,035,>=,31.0,0.0
성인,F,세,30,34,3등급,037,>=,31.0,0.0
성인,F,세,30,34,3등급,028,>=,40.8,0.0
성인,F,세,30,34,3등급,019,>=,19.0,0.0
성인,F,세,30,34,3등급,012,>=,9.4,0.0
성인,F,세,30,34,3등급,018,between,18.5,25.0
성인,F,세,30,34,3등급,003,between,16.0,37.0
성인,F,세,35,39,3등급,020,>=,15.0,0.0
성인,F,세,35,39,3등급,035,>=,30.5,0.0
성인,F,세,35,39,3등급,037,>=,30.5,0.0
성인,F,세,35,39,3등급,028,>=,38.7,0.0
성인,F,세,35,39,3등급,019,>=,19.0,0.0
성인,F,세,35,39,3등급,012,>=,10.1,0.0
성인,F,세,35,39,3등급,018,between,18.5,25.0
성인,F,세,35,39,3등급,003,between,16.0,37.0
성인,F,세,40,44,3등급,020,>=,15.0,0.0
성인,F,세,40,44,3등급,035,>=,30.3,0.0
성인,F,세,40,44,3등급,037,>=,30.3,0.0
성인,F,세,40,44,3등급,028,>=,38.5,0.0
성인,F,세,40,44,3등급,019,>=,19.0,0.0
성인,F,세,40,44,3등급,012,>=,10.4,0.0
성인,F,세,40,44,3등급,018,between,18.5,25.0
성인,F,세,40,44,3등급,003,between,16.0,37.0
성인,F,세,45,49,3등급,020,>=,14.0,0.0
성인,F,세,45,49,3등급,035,>=,29.7,0.0
성인,F,세,45,49,3등급,037,>=,29.7,0.0
성인,F,세,45,49,3등급,028,>=,37.6,0.0
성인,F,세,45,49,3등급,019,>=,16.0,0.0
성인,F,세,45,49,3등급,012,>=,10.7,0.0
성인,F,세,45,49,3등급,018,between,18.5,25.0
성인,F,세,45,49,3등급,003,between,16.0,37.0
성인,F,세,50,54,3등급,020,>=,12.0,0.0
성인,F,세,50,54,3등급,035,>=,29.1,0.0
성인,F,세,50,54,3등급,037,>=,29.1,0.0
성인,F,세,50,54,3등급,028,>=,36.5,0.0
성인,F,세,50,54,3등급,019,>=,13.0,0.0
성인,F,세,50,54,3등급,012,>=,11.7,0.0
성인,F,세,50,54,3등급,018,between,18.5,25.0
성인,F,세,50,54,3등급,003,between,16.0,37.0
성인,F,세,55,59,3등급,020,>=,11.0,0.0
성인,F,세,55,59,3등급,035,>=,28.4,0.0
성인,F,세,55,59,3등급,037,>=,28.4,0.0
성인,F,세,55,59,3등급,028,>=,35.2,0.0
성인,F,세,55,59,3등급,019,>=,9.0,0.0
성인,F,세,55,59,3등급,012,>=,11.9,0.0
성인,F,세,55,59,3등급,018,between,18.5,25.0
성인,F,세,55,59,3등급,003,between,16.0,37.0
성인,F,세,60,64,3등급,020,>=,9.0,0.0
성인,F,세,60,64,3등급,035,>=,27.7,0.0
성인,F,세,60,64,3등급,037,>=,27.7,0.0
성인,F,세,60,64,3등급,028,>=,34.1,0.0
성인,F,세,60,64,3등급,019,>=,7.0,0.0
성인,F,세,60,64,3등급,012,>=,11.8,0.0
성인,F,세,60,64,3등급,018,between,18.5,25.0
성인,F,세,60,64,3등급,003,between,16.0,37.0
