chunk_id,citation_label,age_group,age,age_unit,sex,phase,n,exercise_names,exercise_counts
prescription:성인-19-F-준비운동,국민체력100 운동처방 · 성인 19세,성인,19,세,F,준비운동,5739,유산소 운동 전 동적 루틴 스트레칭;전신 루틴 스트레칭;하지 루틴 스트레칭2;하지 루틴 스트레칭1;자가근막이완술 루틴 스트레칭;등/어깨 뒤쪽 스트레칭;상지 루틴 스트레칭;가슴/어깨 앞쪽 스트레칭;달리기;목 스트레칭;아래 팔 스트레칭;옆으로 누워서팔 앞으로 당기기;걷기;허리 스트레칭;테이블 이용하여 팔 들어 올리기;진자운동;배스트레칭;실내 자전거타기;넙다리 뒤쪽 스트레칭;테이블 이용하여 팔 옆으로 벌리기;동적 스트레칭 루틴프로그램;실외 자전거타기;좌식생활자를 위한 동적 루틴 스트레칭;트레드밀에서 걷기;작은 공을 이용한 동적 루틴 스트레칭;넙다리 안쪽 스트레칭;옆구리 스트레칭;막대 잡고 팔 안쪽/바깥 돌림;넙다리 앞쪽 스트레칭;엉덩이 스트레칭;줄넘기;계단 뛰어 오르기;빠르게 걷기;윗몸 말아 올리기;계단 올라갔다 내려오기;정적 스트레칭  루틴프로그램;누워서 막대 잡고 팔 들어올리기;등척성운동-안쪽 돌림;앉았다 일어서기;짐볼을 이용한 동적 루틴 스트레칭;스텝퍼 옆으로 뛰어넘기;스텝퍼 뛰어서 오르내리기;수건잡고 팔 들어올리기;막대 잡고 대각선으로 팔 들어올리기;누워서 막대 잡고 팔 회전하기;한발 앞으로 내밀고 앉았다 일어서기;덤벨 옆으로 들어올리기;수영;바벨 끌어당기기;탄력밴드 당기면서 팔 들어올리기;스텝퍼 뛰어서 넘어가기;엎드려 버티기;윗몸올리기;등척성운동-바깥돌림;바벨 들어 팔꿈치 굽히기;조깅;누워서 배가로근 수축 I;소파를 이용한 윗몸올리기;짐볼 윗몸올리기;누워서 머리 위로 팔꿈치 펴기;스텝퍼 올라가서 점프하여 착지하기;버피운동;엎드려서 다리 차올리기;밴드잡고 머리 위에서 팔꿈치 펴기;턱걸이;앉아서 팔꿈치 굽히기/펴기;뛰어 내렸다가 바로 점프하기;허리 굽혀 덤벨 들기;의자에 한 다리 올리고 앉앗다 일어서기;수동적 관절가동범위 운동;서서 바벨 위로 밀기;팔벌려뛰기;누워서 다리 들어올리기;요가 및 필라테스  루틴프로그램;허리 굽혀 덤벨 뒤로 들기;매달려서 다리 들기;누워서 배가로근 수축 II;앉았다 일어서면서 점프하기;서서 뒤꿈치 들기;벌림 밸런스 운동-60~120도 사이;서서 다리 뒤로 차기;수건 이용하여 장딴지 늘리기;굽힘 밸런스운동-60~120도 사이;스텝퍼 오르내리기;등척성운동-벌림;누워서 엉덩이 들어올리기;손목 펴기/굽히기;웨이트 트레이닝  루틴프로그램;무릎 높여 제자리 달리기;앉아서 몸통 움츠리기;물병 옆으로 들어올리기;서서 다리로 탄력밴드 당기기 I;서서 다리로 탄력밴드 당기기 II;서서 상체 일으키기;누워서 덤벨 들어올리기;옆으로 누워 버티기;사다리 안팎 뛰기;바벨들어올리기;앉아서 엉덩관절 굽히기;엉덩관절 회전하기;몸통 옆으로 굽히기;옆으로 펀치하기;맨몸운동  루틴프로그램;네발기기 자세로 팔 다리 들기;옆구리늘리기;물당기기/밀기;엎드려서 균형잡기;매달려서 뒤로 팔굽혀 펴기;누워서 덤벨 모아들기;계단 두 칸씩 뛰기;앉아서 밀기;플렉스 바 비틀기;물누르기/올리기;의자에 앉아 다리 뻗어 올리기;서서 균형잡기;누워서 하늘 자전거;누워서 팔 다리 동시에 들어올리기;누워서 다리 좌우로 움직이기;콘운동  루틴프로그램;계단 두발 뛰기;계단 한발 뛰기;뒤꿈치 들기;발등굽힘/발바닥굽힘;사다리 옆으로 발 옮기기;팔굽혀펴기;버피 테스트;누워서 수직으로 다리 들어올리기;탄력밴드 어깨 가쪽 돌림;한발 서서 균형잡기;고정한 상태에서 덤벨 들고 팔꿈치 굽히기,1295;1230;612;582;545;536;499;485;364;336;328;313;285;279;270;215;212;188;172;167;147;137;121;117;110;105;98;93;80;69;65;64;60;58;54;53;48;48;46;42;35;35;31;29;28;26;25;25;24;22;22;21;19;19;19;18;17;17;16;15;15;15;14;14;14;13;13;13;12;12;11;11;11;11;10;10;10;10;10;9;9;8;8;8;7;7;6;6;6;6;6;5;5;5;5;5;5;5;4;4;4;4;3;3;3;3;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
prescription:성인-19-F-본운동,국민체력100 운동처방 · 성인 19세,성인,19,세,F,본운동,5739,달리기;앉았다 일어서기;윗몸 말아 올리기;계단 올라갔다 내려오기;윗몸올리기;실내 자전거타기;엎드려 버티기;버피운동;줄넘기;누워서 다리 들어올리기;계단 뛰어 오르기;수영;누워서 배가로근 수축 II;웨이트 트레이닝  루틴프로그램;맨몸운동  루틴프로그램;트레드밀에서 걷기;한발 앞으로 내밀고 앉았다 일어서기;턱걸이;걷기;팔벌려뛰기;저항밴드 운동  루틴프로그램;매달려서 다리 들기;바벨 끌어당기기;옆으로 누워 버티기;넙다리 뒤쪽 스트레칭;누워서 엉덩이 들어올리기;누워서 배가로근 수축 I;실외 자전거타기;무릎 높여 제자리 달리기;팔굽혀펴기;소파를 이용한 윗몸올리기;앉았다 일어서면서 점프하기;손목 펴기/굽히기;넙다리 안쪽 스트레칭;스텝퍼 오르내리기;바벨들어올리기;박스 운동  루틴프로그램;누워서 하늘 자전거;왕복달리기;엉덩이 스트레칭;한발 서서 균형잡기;허리 굽혀 덤벨 들기;몸통 옆으로 굽히기;엎드려서 균형잡기;스텝퍼 뛰어서 오르내리기;바벨 들어 팔꿈치 굽히기;앉아서 팔꿈치 굽히기/펴기;전완대고 버티기;누워서 팔 다리 동시에 들어올리기;짐볼 윗몸올리기;서서 다리 뒤로 차기;하지 루틴 스트레칭2;스텝퍼 옆으로 뛰어넘기;넙다리 앞쪽 스트레칭;서서 뒤꿈치 들기;하지 루틴 스트레칭1;사다리 안팎 뛰기;앉아서 당겨 내리기;조깅;계단 두 칸씩 뛰기;자가근막이완술 루틴 스트레칭;서서 바벨 위로 밀기;줄넘기 운동;팔꿈치 굽히기;의자에 앉아 다리 뻗어 올리기;바운딩 운동  루틴프로그램;짐볼 운동  루틴프로그램;허리 스트레칭;작은 공을 이용한 동적 루틴 스트레칭;빠르게 걷기;누워서 덤벨 들어올리기;앉아서 엉덩관절 굽히기;서서 상체 일으키기;덤벨 옆으로 들어올리기;네발기기 자세로 팔 다리 들기;윗몸 일으키기;자전거타기;발등굽힘/발바닥굽힘;스텝퍼 뛰어서 넘어가기;좌식생활자를 위한 동적 루틴 스트레칭;배스트레칭;유산소 운동 전 동적 루틴 스트레칭;서서 다리로 탄력밴드 당기기 I;뒤로 팔굽혀펴기;앉아서 뒤로 당기기;스텝퍼 올라가서 점프하여 착지하기;의자에 한 다리 올리고 앉앗다 일어서기;서서 어깨  들어올리기;버피 테스트;계단 두발 뛰기;엎드려서 다리 차올리기;서서 다리로 탄력밴드 당기기 II;팔굽혀펴기(무릎대고 실시);사다리 좌우 뛰기;뛰어 내렸다가 바로 점프하기;옆구리 스트레칭;엎드려서 팔 다리 들기;누워서 덤벨 모아들기;굽힘 밸런스운동-60~120도 사이;전신 루틴 스트레칭;원판던지기;엎드려 무릎 연속 차기;메디신볼 운동  루틴프로그램;누워서 수직으로 다리 들어올리기;허리 굽혀 덤벨 뒤로 들기;서서 균형잡기;등척성운동-벌림;등척성운동-바깥돌림;등척성운동-안쪽 돌림;사다리 옆으로 발 옮기기;50M 달리기;사다리 운동  루틴프로그램;엉덩관절 회전하기;앉아서 다리 밀기;짐볼을 이용한 동적 루틴 스트레칭;매달려서 뒤로 팔굽혀 펴기;앉아서 다리 펴기;점프 팔굽혀펴기;앉아서 다리 굽히기;손 뻗어 윗몸 일으키기;옆으로 펀치하기;앉아서 위로 밀기;계단 오르기;고정한 상태에서 덤벨 들고 팔꿈치 굽히기;누워서 다리 좌우로 움직이기;벌림 밸런스 운동-60~120도 사이;누워서 머리 위로 팔꿈치 펴기;연속 상향 점프하기;계단 한발 뛰기;허리 굽혀 팔 뒤로 들기;옆으로 누워서팔 앞으로 당기기;누워서 막대 잡고 팔 회전하기;앉아서 밀기;팔다리 교차 버티기;몸통 들어올리기;물병 옆으로 들어올리기;등/어깨 뒤쪽 스트레칭;막대 잡고 대각선으로 팔 들어올리기;가슴/어깨 앞쪽 스트레칭;앉아서 몸통 움츠리기;의자 앞에서 앉았다 일어서기;누워서 공들고 몸 기울이기;요가 및 필라테스  루틴프로그램;4방향 콘 찍고 달리기;상지 루틴 스트레칭;제자리 뛰기;다리 뻗어 올리기;아래 팔 스트레칭;서서 탄력밴드 당겨내리기/올리기;콘운동  루틴프로그램;네발기기 자세에서 손바닥으로 바닥밀기;탄력밴드 어깨 가쪽 돌림;짝 운동;연속 사이드 스쿼드;짐볼에 엎드려서 팔 다리 들기;고관절 스트레칭;서서 균형잡으며 몸통 회전하기;대퇴이두근 스트레칭2;물당기기/밀기;짐볼에 다리 올리고 엉덩이 들어올리기;목 스트레칭;파워클린;누워서 밀기;나비자세;왜가리 자세;아기자세;휴식자세;대퇴이두근 스트레칭;앉아서 다리 벌리기;옆구리늘리기;1단 줄넘기;비스듬히 누워서 밀기;뒤꿈치 들기;척추 들어올리기;앉아서 다리 모으기;네발기기 자세에서 다리 위로 뻗어올리기;전후 교차 뛰기;누워서 막대 잡고 팔 들어올리기;순간반응 콘 찍기;물누르기/올리기;발 바꿔 뛰기;막대 잡고 팔 안쪽/바깥 돌림;진자운동;목 굽힘/ 폄 I;목 굽힘/ 폄 II;사이드 지그재그 뛰기;플렉스 바 비틀기;거꾸로 누워서 밀기;동적 스트레칭 루틴프로그램;정적 스트레칭  루틴프로그램;누워 발목 당겨주기;누워서 뒤로 팔굽혀펴기;벽에서 팔굽혀 펴기,1930;906;835;792;718;700;628;606;587;550;520;475;408;360;359;351;346;344;341;336;308;304;280;278;257;253;235;232;211;200;199;194;167;166;165;156;150;149;136;131;131;125;118;113;111;108;104;104;104;104;103;100;100;100;100;99;99;97;92;91;90;87;85;83;82;82;80;78;77;76;75;75;71;71;70;68;68;66;65;64;64;63;63;61;59;58;58;57;54;54;52;50;49;48;48;41;41;40;39;39;38;37;37;35;35;33;32;32;32;32;32;31;30;30;30;29;28;28;26;26;26;25;25;23;23;22;22;21;20;19;19;19;18;18;18;18;17;17;15;15;13;12;12;12;11;9;9;9;8;7;6;6;6;6;6;6;5;5;5;5;5;5;4;4;4;4;4;4;3;3;3;3;3;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
prescription:성인-19-F-정리운동,국민체력100 운동처방 · 성인 19세,성인,19,세,F,정리운동,5739,전신 루틴 스트레칭;하지 루틴 스트레칭2;상지 루틴 스트레칭;하지 루틴 스트레칭1;넙다리 뒤쪽 스트레칭;넙다리 안쪽 스트레칭;배스트레칭;허리 스트레칭;엉덩이 스트레칭;넙다리 앞쪽 스트레칭;자가근막이완술 루틴 스트레칭;달리기;요가 및 필라테스  루틴프로그램;걷기;정적 스트레칭  루틴프로그램;유산소 운동 전 동적 루틴 스트레칭;실내 자전거타기;옆구리 스트레칭;줄넘기;계단 올라갔다 내려오기;가슴/어깨 앞쪽 스트레칭;트레드밀에서 걷기;등/어깨 뒤쪽 스트레칭;아래 팔 스트레칭;좌식생활자를 위한 동적 루틴 스트레칭;짐볼을 이용한 동적 루틴 스트레칭;앉았다 일어서기;물병 옆으로 들어올리기;목 스트레칭;앉아서 다리 펴기;앉아서 다리 밀기;팔벌려뛰기;테이블 이용하여 팔 들어 올리기;버피운동;수영;윗몸올리기;앉아서 다리 굽히기;팔굽혀펴기(무릎대고 실시);손목 펴기/굽히기;짝 스트레칭  루틴프로그램;허리 굽혀 팔 뒤로 들기;뒤꿈치 들기;누워서 다리 들어올리기;작은 공을 이용한 동적 루틴 스트레칭;뒤로 팔굽혀펴기;계단 뛰어 오르기;누워서 하늘 자전거;스텝퍼 옆으로 뛰어넘기;엎드려 버티기;실외 자전거타기;스텝퍼 뛰어서 오르내리기;소파를 이용한 윗몸올리기;윗몸 말아 올리기;누워서 엉덩이 들어올리기;서서 어깨  들어올리기;허리 굽혀 덤벨 들기;매달려서 다리 들기;빠르게 걷기;동적 스트레칭 루틴프로그램;앉아서 팔꿈치 굽히기/펴기;서서 균형잡기;엎드려서 균형잡기;덤벨 옆으로 들어올리기;탄력밴드 어깨 가쪽 돌림;서서 탄력밴드 당겨내리기/올리기;의자에 앉아 다리 뻗어 올리기;앉아서 엉덩관절 굽히기;누워서 머리 위로 팔꿈치 펴기;허리 굽혀 덤벨 뒤로 들기;한발 서서 균형잡기;누워서 배가로근 수축 II;엎드려서 다리 차올리기;수건 이용하여 장딴지 늘리기;뛰어 내렸다가 바로 점프하기;고관절 스트레칭;옆으로 누워서팔 앞으로 당기기;테이블 이용하여 팔 옆으로 벌리기;누워서 다리 좌우로 움직이기;누워서 수직으로 다리 들어올리기;네발기기 자세에서 손바닥으로 바닥밀기;팔꿈치 굽히기;팔굽혀펴기;의자에 한 다리 올리고 앉앗다 일어서기;서서 균형잡으며 몸통 회전하기;스텝퍼 뛰어서 넘어가기;엎드려서 팔 다리 들기;누워서 배가로근 수축 I;옆으로 누워 버티기;고정한 상태에서 덤벨 들고 팔꿈치 굽히기;서서 뒤꿈치 들기;엉덩관절 회전하기;옆구리늘리기;스텝퍼 올라가서 점프하여 착지하기,1665;1365;1095;1015;705;582;376;371;346;287;243;197;178;156;147;142;127;123;114;105;93;85;72;53;50;32;27;26;25;24;23;21;19;18;13;13;11;11;11;11;11;10;9;8;8;7;7;7;6;6;6;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
prescription:성인-19-M-준비운동,국민체력100 운동처방 · 성인 19세,성인,19,세,M,준비운동,22747,유산소 운동 전 동적 루틴 스트레칭;전신 루틴 스트레칭;등/어깨 뒤쪽 스트레칭;가슴/어깨 앞쪽 스트레칭;자가근막이완술 루틴 스트레칭;허리 스트레칭;목 스트레칭;아래 팔 스트레칭;하지 루틴 스트레칭1;옆으로 누워서팔 앞으로 당기기;달리기;하지 루틴 스트레칭2;테이블 이용하여 팔 들어 올리기;상지 루틴 스트레칭;배스트레칭;걷기;트레드밀에서 걷기;테이블 이용하여 팔 옆으로 벌리기;진자운동;동적 스트레칭 루틴프로그램;실내 자전거타기;엉덩이 스트레칭;옆구리 스트레칭;넙다리 뒤쪽 스트레칭;작은 공을 이용한 동적 루틴 스트레칭;줄넘기;막대 잡고 팔 안쪽/바깥 돌림;넙다리 안쪽 스트레칭;윗몸 말아 올리기;계단 뛰어 오르기;좌식생활자를 위한 동적 루틴 스트레칭;빠르게 걷기;짐볼을 이용한 동적 루틴 스트레칭;넙다리 앞쪽 스트레칭;턱걸이;실외 자전거타기;윗몸올리기;계단 올라갔다 내려오기;앉았다 일어서기;누워서 막대 잡고 팔 들어올리기;매달려서 다리 들기;엎드려 버티기;수영;막대 잡고 대각선으로 팔 들어올리기;바벨 끌어당기기;누워서 막대 잡고 팔 회전하기;몸통 옆으로 굽히기;수동적 관절가동범위 운동;누워서 다리 들어올리기;한발 앞으로 내밀고 앉았다 일어서기;서서 바벨 위로 밀기;소파를 이용한 윗몸올리기;스텝퍼 뛰어서 오르내리기;덤벨 옆으로 들어올리기;엎드려서 균형잡기;허리 굽혀 덤벨 들기;수건 이용하여 장딴지 늘리기;팔벌려뛰기;바벨 들어 팔꿈치 굽히기;버피운동;짐볼 윗몸올리기;누워서 배가로근 수축 II;맨몸운동  루틴프로그램;스텝퍼 옆으로 뛰어넘기;엎드려서 다리 차올리기;밴드잡고 머리 위에서 팔꿈치 펴기;서서 상체 일으키기;옆구리늘리기;고정한 상태에서 덤벨 들고 팔꿈치 굽히기;누워서 배가로근 수축 I;서서 뒤꿈치 들기;서서 다리 뒤로 차기;옆으로 누워 버티기;의자에 한 다리 올리고 앉앗다 일어서기;누워서 덤벨 들어올리기;등척성운동-안쪽 돌림;탄력밴드 당기면서 팔 들어올리기;누워서 머리 위로 팔꿈치 펴기;스텝퍼 뛰어서 넘어가기;누워서 다리 좌우로 움직이기;누워서 수직으로 다리 들어올리기;등척성운동-바깥돌림;앉아서 엉덩관절 굽히기;손목 펴기/굽히기;매달려서 뒤로 팔굽혀 펴기;의자에 앉아 다리 뻗어 올리기;등척성운동-벌림;허리 굽혀 덤벨 뒤로 들기;벌림 밸런스 운동-60~120도 사이;누워서 팔 다리 동시에 들어올리기;수건잡고 팔 들어올리기;웨이트 트레이닝  루틴프로그램;앉아서 팔꿈치 굽히기/펴기;스텝퍼 올라가서 점프하여 착지하기;앉아서 몸통 움츠리기;서서 다리로 탄력밴드 당기기 I;무릎 높여 제자리 달리기;누워서 하늘 자전거;조깅;요가 및 필라테스  루틴프로그램;서서 다리로 탄력밴드 당기기 II;앉았다 일어서면서 점프하기;한발 서서 균형잡기;탄력밴드 어깨 가쪽 돌림;마주보고 종아리 펴기;굽힘 밸런스운동-60~120도 사이;비복근 스트레칭;정적 스트레칭  루틴프로그램;발등굽힘/발바닥굽힘;바벨들어올리기;저항밴드 운동  루틴프로그램;종아리 스트레칭;사다리 안팎 뛰기;스텝퍼 오르내리기;사다리 좌우 뛰기;네발기기 자세로 팔 다리 들기;뛰어 내렸다가 바로 점프하기;네발기기 자세에서 손바닥으로 바닥밀기;윗몸 일으키기;손 뻗어 윗몸 일으키기;팔굽혀펴기;계단 두 칸씩 뛰기;엉덩관절 회전하기;서서 어깨  들어올리기;뒤로 팔굽혀펴기;누워서 공들고 몸 기울이기;누워서 덤벨 모아들기;다리 뻗어 올리기;계단 두발 뛰기;누워서 엉덩이 들어올리기;팔꿈치 굽히기;계단 한발 뛰기;서서 균형잡기;왕복달리기;네발기기 자세에서 다리 위로 뻗어올리기;사다리 운동  루틴프로그램;허리 굽혀 팔 뒤로 들기;앉아서 위로 밀기;사다리 옆으로 발 옮기기;물누르기/올리기;전완대고 버티기;비스듬히 누워서 밀기;짝 운동;앉아서 다리 밀기;앉아서 다리 펴기;앉아서 다리 굽히기;짐볼에 엎드려서 팔 다리 들기;짐볼에 엎드려서 몸통 젖히기;의자 앞에서 앉았다 일어서기;짝 스트레칭  루틴프로그램;서서 탄력밴드 당겨내리기/올리기;짐볼에 다리 올리고 좌우로 움직이기;플렉스 바 비틀기;발 닿기;박스 운동  루틴프로그램;팔굽혀펴기(무릎대고 실시);바운딩 운동  루틴프로그램;자전거타기;줄넘기 운동;물당기기/밀기;점프 팔굽혀펴기;물병 옆으로 들어올리기;앞 뒤 굴곡(목 앞 뒤 굴곡);짐볼에 다리 올리고 엉덩이 들어올리기;콘운동  루틴프로그램;옆으로 펀치하기;거꾸로 누워서 밀기;앉아서 모으기;다리벌려 풍차돌기;발 끝 당기기;네발 걷기;한 발 뒤로 빼고 앞으로 굽히기;아쿠아로빅 운동 프로그램 루틴;메디신볼 운동  루틴프로그램;엎드려서 팔 다리 들기;몸통 들어올리기,6113;4852;2868;2481;1979;1628;1626;1615;1441;1367;1343;1315;1267;1134;1114;996;781;757;754;683;671;571;558;489;417;394;376;348;316;309;281;273;264;264;257;253;244;221;199;181;165;133;126;121;108;100;99;92;91;88;88;87;85;80;79;79;78;74;74;70;65;63;63;61;60;57;56;56;54;50;50;49;47;45;44;42;41;39;39;38;38;38;38;37;36;36;35;34;32;32;31;30;29;28;28;25;24;23;23;23;21;21;20;19;18;17;16;16;16;14;13;12;11;10;10;9;9;9;9;9;8;8;7;7;7;7;6;6;6;5;5;5;4;4;4;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
prescription:성인-19-M-본운동,국민체력100 운동처방 · 성인 19세,성인,19,세,M,본운동,22747,달리기;턱걸이;실내 자전거타기;앉았다 일어서기;윗몸 말아 올리기;윗몸올리기;버피운동;엎드려 버티기;계단 올라갔다 내려오기;줄넘기;수영;계단 뛰어 오르기;매달려서 다리 들기;웨이트 트레이닝  루틴프로그램;누워서 다리 들어올리기;트레드밀에서 걷기;팔굽혀펴기;바벨 끌어당기기;누워서 팔 다리 동시에 들어올리기;팔벌려뛰기;누워서 배가로근 수축 II;걷기;실외 자전거타기;한발 앞으로 내밀고 앉았다 일어서기;옆으로 누워 버티기;맨몸운동  루틴프로그램;앉았다 일어서면서 점프하기;넙다리 뒤쪽 스트레칭;소파를 이용한 윗몸올리기;무릎 높여 제자리 달리기;바벨들어올리기;허리 굽혀 덤벨 들기;왕복달리기;손목 펴기/굽히기;저항밴드 운동  루틴프로그램;하지 루틴 스트레칭2;누워서 배가로근 수축 I;배스트레칭;점프 팔굽혀펴기;스텝퍼 오르내리기;박스 운동  루틴프로그램;엉덩이 스트레칭;조깅;몸통 옆으로 굽히기;넙다리 안쪽 스트레칭;하지 루틴 스트레칭1;누워서 다리 좌우로 움직이기;누워서 덤벨 들어올리기;누워서 하늘 자전거;자가근막이완술 루틴 스트레칭;엎드려서 균형잡기;매달려서 뒤로 팔굽혀 펴기;서서 바벨 위로 밀기;줄넘기 운동;바벨 들어 팔꿈치 굽히기;허리 스트레칭;서서 상체 일으키기;스텝퍼 옆으로 뛰어넘기;작은 공을 이용한 동적 루틴 스트레칭;사다리 운동  루틴프로그램;짐볼 윗몸올리기;넙다리 앞쪽 스트레칭;앉아서 엉덩관절 굽히기;자전거타기;누워서 덤벨 모아들기;스텝퍼 뛰어서 오르내리기;누워서 수직으로 다리 들어올리기;의자에 앉아 다리 뻗어 올리기;누워서 엉덩이 들어올리기;서서 다리 뒤로 차기;의자에 한 다리 올리고 앉앗다 일어서기;서서 뒤꿈치 들기;좌식생활자를 위한 동적 루틴 스트레칭;앉아서 다리 밀기;계단 두 칸씩 뛰기;한발 서서 균형잡기;버피 테스트;앉아서 당겨 내리기;옆구리 스트레칭;팔꿈치 굽히기;스텝퍼 뛰어서 넘어가기;유산소 운동 전 동적 루틴 스트레칭;50M 달리기;서서 다리로 탄력밴드 당기기 II;엎드려서 팔 다리 들기;덤벨 옆으로 들어올리기;사다리 좌우 뛰기;스텝퍼 올라가서 점프하여 착지하기;네발기기 자세로 팔 다리 들기;전신 루틴 스트레칭;짐볼 운동  루틴프로그램;서서 어깨  들어올리기;엎드려서 다리 차올리기;앉아서 팔꿈치 굽히기/펴기;메디신볼 운동  루틴프로그램;사다리 안팎 뛰기;윗몸 일으키기;빠르게 걷기;앉아서 몸통 움츠리기;짐볼을 이용한 동적 루틴 스트레칭;계단 두발 뛰기;원판던지기;사다리 옆으로 발 옮기기;뛰어 내렸다가 바로 점프하기;서서 다리로 탄력밴드 당기기 I;몸통 들어올리기;발등굽힘/발바닥굽힘;허리 굽혀 덤벨 뒤로 들기;전완대고 버티기;등척성운동-벌림;연속 상향 점프하기;파워클린;등척성운동-바깥돌림;등척성운동-안쪽 돌림;앉아서 밀기;계단 오르기;엎드려 무릎 연속 차기;등/어깨 뒤쪽 스트레칭;누워서 머리 위로 팔꿈치 펴기;4방향 콘 찍고 달리기;상지 루틴 스트레칭;고정한 상태에서 덤벨 들고 팔꿈치 굽히기;서서 균형잡기;제자리 뛰기;앉아서 뒤로 당기기;가슴/어깨 앞쪽 스트레칭;의자 앞에서 앉았다 일어서기;벌림 밸런스 운동-60~120도 사이;굽힘 밸런스운동-60~120도 사이;누워서 공들고 몸 기울이기;팔다리 교차 버티기;옆으로 펀치하기;아래 팔 스트레칭;뒤로 팔굽혀펴기;테이블 이용하여 팔 옆으로 벌리기;요가 및 필라테스  루틴프로그램;엉덩관절 회전하기;바운딩 운동  루틴프로그램;팔굽혀펴기(무릎대고 실시);누워서 막대 잡고 팔 들어올리기;서서 균형잡으며 몸통 회전하기;발 바꿔 뛰기;앉아서 다리 굽히기;손 뻗어 윗몸 일으키기;앉아서 위로 밀기;왜가리 자세;나비자세;네발기기 자세에서 손바닥으로 바닥밀기;계단 한발 뛰기;다리 뻗어 올리기;누워서 밀기;탄력밴드 어깨 가쪽 돌림;2단 줄넘기;앉아서 다리 펴기;뒤꿈치 들기;콘운동  루틴프로그램;테이블 이용하여 팔 들어 올리기;아기자세;짐볼에 엎드려서 팔 다리 들기;목 스트레칭;짐볼에 다리 올리고 엉덩이 들어올리기;옆으로 누워서팔 앞으로 당기기;휴식자세;사이드 스텝;네발기기 자세에서 다리 위로 뻗어올리기;1단 줄넘기;막대 잡고 팔 안쪽/바깥 돌림;발 끝 당기기;옆구리늘리기;누워서 막대 잡고 팔 회전하기;고관절 스트레칭;연속 사이드 스쿼드;S자 달리기;서서 탄력밴드 당겨내리기/올리기;대퇴이두근 스트레칭;앉아서 다리 벌리기;짝 운동;정적 스트레칭  루틴프로그램;짐볼에 다리 올리고 좌우로 움직이기;앉아서 모으기;물당기기/밀기;허리 굽혀 팔 뒤로 들기;척추 들어올리기;진자운동;비스듬히 누워서 밀기;엎드려 무릎 당기기;스텝박스 오르내리기;다리 감아올리기;V자 싸이클;앉아서 무릎 굽히기;동적 스트레칭 루틴프로그램;바로서서 상체 숙이기;수동적 관절가동범위 운동;거꾸로 누워서 밀기;앉아서 다리 모으기;발 닿기;탄력밴드 당기면서 팔 들어올리기;짐볼에 엎드려서 몸통 젖히기;엎드려 팔로 걷기;몸 기울이기/회전하기;목 굽힘/ 폄 III;수건잡고 팔 들어올리기;잔발치기;목 굽힘/ 폄 II;벽에서 팔굽혀 펴기;밴드잡고 머리 위에서 팔꿈치 펴기;목봉잡고 앉았다 일어나기;박스 오르내리기;벽잡고 빨리 뛰기;앉아서 다리 올리기;플렉스 바 비틀기;물누르기/올리기;물병 옆으로 들어올리기;막대 잡고 대각선으로 팔 들어올리기;좌우 양발모아 점프하기;빠른 발 안팎 뛰기;점프하며 뛰기;제자리 멀리 뛰기;고정식 트레드밀에서 걷기;짝 스트레칭  루틴프로그램;목 굽힘/ 폄 I;앞뒤 지그재그 뛰기;엇박자 뛰기;순간반응 콘 찍기;스텝박스;후다닥 붙여요;짐볼에서 윗몸 일으키기;무릎 당겨올리기;몸통 스트레칭;바벨 잡고 들어올리기;앉아서 덤벨로 손목 굽히기;크런치 사이클;등 대고 대퇴이두근 스트레칭;마주 앉아 대퇴이두근 스트레칭;앉아서 어깨 위로 밀기;발목 돌리기;양발 모아 좌우 뛰기;한발 연속 뛰기;다리 뻗어 점프하기;크게 다리벌려 교차 뛰기;복식호흡;누워서 다리 굽히기;빠른 발 뛰기;빠르게 무릎들어 뛰기;척추 스트레칭,8704;3735;3625;3282;3235;3122;3082;3067;2935;2568;2521;2303;1867;1788;1734;1685;1526;1466;1450;1368;1251;1216;1179;1164;1150;1104;948;917;904;786;676;644;611;569;564;559;554;520;515;481;480;468;460;457;448;413;409;408;382;381;380;373;368;366;342;335;327;327;315;315;311;308;305;303;287;277;272;269;265;265;257;249;244;244;243;231;229;227;226;225;222;221;216;210;207;204;199;199;198;193;178;178;174;171;166;166;165;158;158;156;153;146;145;145;142;137;132;122;121;115;115;113;108;107;103;102;102;102;101;99;91;89;89;84;82;80;80;70;67;60;55;54;53;49;40;40;39;38;36;36;33;31;31;30;29;29;28;27;27;27;26;25;25;24;24;24;23;23;23;22;22;19;18;18;18;16;16;16;15;14;14;14;14;13;13;11;11;11;9;9;9;9;8;8;7;7;7;6;6;6;6;6;6;6;5;5;5;5;5;5;5;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
